2/20/2017 11:52 AM																																						
# FuelCalculationMethod = MassAirFlow																																						
Time (sec)	 Latitude (deg)	 Longitude (deg)	 Vehicle speed (MPH)	 Accel X (ft/s²)	 Accel Y (ft/s²)	 Accel Z (ft/s²)	 Engine RPM (RPM)	 Actual engine - percent torque (%)	 Instant fuel economy (MPG)	 Total fuel economy (MPG)	 Fuel rate (gal/hr)	 Rotation Rate X (deg/s)	 Rotation Rate Y (deg/s)	 Rotation Rate Z (deg/s)	 Roll (deg)	 Pitch (deg)	 Calculated load value (%)	 Engine coolant temperature (F)	 Intake manifold absolute pressure (inHg)	 Intake air temperature (F)	 Mass air flow rate (lb/min)	 Absolute throttle position (%)	 Time since engine start (sec)	 Fuel type	 Relative accelerator pedal position (%)	 Engine oil temperature (F)	 Engine fuel rate (gal/hr)	 Driver's demand engine - percent torque (%)	 Engine reference torque (lb•ft)	 Boost (psi)	 Acceleration (ft/s²)	 Acceleration (Avg) (ft/s²)	 Engine Power (hp)	 Engine Torque (lb•ft)	 A/F Commanded	 A/F Actual	 Fuel Remaining (gal)	 GPS Speed (MPH)
1296.116	33.78672	-84.39192	19.26251	0.1177409	1.096502	1.225569	1999	0	5.973246	28.12593	3.224797	0.1774292	-1.034439	0.4927521	-5.608439	-16.64055	36.07843	215.6	29.5301	98.6	4.854087	21.96078	1348	0	0	0	0	0	0	0.1450377	5.597669	1.606761	44.21556	116.1706	14.63871	14.40607	4.227451	15.83751
1296.237	33.78662	-84.39193	19.26251	1.084709	0.3358402	1.29216	1999	0	5.973246	28.12593	3.224797	-0.9931335	-2.490829	0.8636322	-5.655237	-16.59126	34.90196	215.6	29.5301	98.6	4.854087	21.96078	1348	0	0	0	0	0	0	0.1450377	5.597669	1.606761	44.21556	116.1706	14.63871	14.40607	4.227451	20.26664
1296.353	33.78662	-84.39193	19.26251	0.4981336	0.796971	0.1839795	1999	0	5.973246	28.12593	3.224797	-0.984314	-1.458862	-0.2382813	-5.609733	-16.55831	34.90196	215.6	28.6442	98.6	4.854087	21.96078	1348	0	0	0	0	0	0	-0.2900755	5.597669	1.606761	44.21556	116.1706	14.63871	14.40607	4.227451	20.26664
1296.55	33.78662	-84.39193	19.26251	1.014656	-0.06907707	1.088158	1999	0	5.973246	28.12593	3.224797	-1.90358	-1.638168	-0.1778412	-5.517003	-16.41512	34.90196	215.6	28.6442	98.6	4.854087	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.597669	1.606761	44.21556	116.1706	14.63871	14.40607	4.227451	20.26664
1296.741	33.78662	-84.39193	19.26251	0.6070383	0.09230759	-0.1467524	1999	0	5.973246	28.12593	3.224797	0.8965149	-3.224564	2.088821	-5.147243	-16.86161	34.90196	215.6	28.6442	98.6	4.854087	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.597669	1.606761	44.21556	116.1706	14.63871	14.40607	4.227451	20.26664
1296.935	33.78662	-84.39193	19.26251	0.824887	-2.435643	-1.564357	1999	0	5.973246	28.12593	3.224797	1.39978	-2.319763	-0.2306519	-4.495848	-16.74571	34.90196	215.6	28.6442	98.6	4.854087	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.597669	1.606761	44.21556	116.1706	14.63871	14.25604	4.227451	20.26664
1297.199	33.78656	-84.39193	25.47622	0.350348	2.408028	1.006497	1999	0	8.823049	28.08064	2.887462	-0.2664032	-3.098526	2.147446	-4.205478	-17.01357	34.90196	215.6	28.6442	98.6	4.347378	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.926047	2.218629	39.59031	116.1706	14.63871	14.25604	4.227451	23.35361
1297.389	33.78656	-84.39193	25.47622	-0.2620479	2.90162	-0.07642648	1999	0	8.823049	28.08064	2.887462	2.311172	-2.806671	0.9309692	-4.174514	-16.71021	34.90196	215.6	28.6442	98.6	4.347378	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.926047	2.218629	39.59031	116.1706	14.63871	14.25604	4.227451	23.35361
1297.54	33.78656	-84.39193	25.47622	-1.291652	-3.306481	-1.334021	2312	0	8.823049	28.08064	2.887462	-2.467194	-2.90979	1.594788	-3.985153	-17.03544	34.90196	215.6	28.6442	98.6	4.347378	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.926047	2.218629	39.59031	89.93633	14.63871	14.25604	4.227451	23.35361
1297.81	33.78656	-84.39193	25.47622	-0.363548	-2.112036	-0.8020595	2312	0	8.823049	28.08064	2.887462	0.1759033	-2.193695	-0.2330627	-3.954122	-17.05022	33.72549	215.6	28.6442	98.6	4.347378	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.926047	2.218629	39.59031	89.93633	14.63871	14.25604	4.227451	23.35361
1297.891	33.78656	-84.39193	25.47622	-0.2721289	0.3938796	-1.227904	2312	0	8.823049	28.08064	2.887462	-0.1238861	-1.464233	-1.029266	-3.931309	-17.12334	33.72549	215.6	28.6442	98.6	4.347378	21.56863	1348	0	0	0	0	0	0	-0.2900755	5.926047	2.218629	39.59031	89.93633	14.63871	14.25604	4.227451	23.35361
1298.137	33.78656	-84.39193	25.47622	0.7359426	-0.3280753	-0.6342986	2312	0	8.823049	28.08064	2.887462	-0.5543976	-1.827759	-0.3559418	-4.040017	-17.30319	33.72549	215.6	28.9395	98.6	4.347378	21.56863	1348	0	0	0	0	0	0	-0.1450377	5.926047	2.218629	39.59031	89.93633	14.63871	14.25604	4.227451	23.35361
1298.322	33.78641	-84.39193	25.47622	0.3105022	0.5600742	1.60722	2312	0	8.823049	28.08064	2.887462	0.05033875	-2.12999	0.5587311	-3.929345	-17.27221	33.72549	215.6	28.9395	98.6	4.347378	21.56863	1348	0	0	0	0	0	0	-0.1450377	5.926047	2.218629	39.59031	89.93633	14.63871	14.25604	4.227451	26.32874
1298.61	33.78641	-84.39193	25.47622	-0.4103431	0.5863919	0.2043426	2312	0	8.823049	28.08064	2.887462	0.04815674	-2.739151	0.5006866	-3.822879	-17.39572	33.72549	215.6	28.9395	98.6	4.347378	22.35294	1348	0	0	0	0	0	0	-0.1450377	5.926047	2.218629	39.59031	89.93633	14.63871	14.77445	4.227451	26.32874
1298.719	33.78641	-84.39193	25.47622	0.8078799	-0.9563707	0.442829	2312	0	8.823049	28.08064	2.887462	-0.3176422	-2.555725	0.3164368	-3.686073	-17.52437	33.72549	215.6	28.9395	98.6	4.347378	22.35294	1348	0	0	0	0	0	0	-0.1450377	5.926047	2.218629	39.59031	89.93633	14.63871	14.77445	4.227451	26.32874
1298.898	33.78641	-84.39193	29.82582	0.278717	0.945448	1.286559	2312	0	10.12604	28.03262	2.945457	-0.1325531	-2.068817	0.4362793	-3.581894	-17.66564	33.72549	215.6	28.9395	98.6	4.434696	22.35294	1348	0	0	0	0	0	0	-0.1450377	4.868512	2.580463	40.38549	89.93633	14.63871	14.77445	4.227451	26.32874
1299.003	33.78641	-84.39193	29.82582	0.5051828	-0.8691438	0.425904	2312	0	10.12604	28.03262	2.945457	0.1067505	-2.615372	1.231522	-3.572907	-17.86346	33.72549	215.6	28.9395	98.6	4.434696	22.35294	1348	0	0	0	0	0	0	-0.1450377	4.868512	2.580463	40.38549	89.93633	14.63514	14.77445	4.227451	26.32874
1299.143	33.7863	-84.39194	29.82582	0.4169706	-0.3205121	-0.06798801	2312	0	10.12604	28.03262	2.945457	1.27359	-1.828125	1.107605	-3.400297	-17.99425	33.72549	215.6	28.9395	98.6	4.434696	22.35294	1348	0	0	0	0	0	0	-0.1450377	4.868512	2.580463	40.38549	89.93633	14.63514	14.77445	4.227451	27.53669
1299.314	33.7863	-84.39194	29.82582	-0.757511	2.361722	-0.03940952	2221.5	0	10.12604	28.03262	2.945457	-0.4995117	-2.434204	0.01086426	-3.296004	-17.96434	33.72549	215.6	28.9395	98.6	4.434696	22.35294	1348	0	0	0	0	0	0	-0.1450377	4.868512	2.580463	40.38549	95.48016	14.63514	14.77445	4.227451	27.53669
1299.508	33.7863	-84.39194	29.82582	-0.3092162	0.5771804	-0.5193774	2221.5	0	10.12604	28.03262	2.945457	0.6002655	-2.13118	0.8033295	-3.081066	-17.98572	34.5098	215.6	28.9395	98.6	4.434696	22.35294	1348	0	0	0	0	0	0	-0.1450377	4.868512	2.580463	40.38549	95.48016	14.63514	14.77445	4.227451	27.53669
1299.706	33.7863	-84.39194	29.82582	0.3468338	-0.3851976	0.1628934	2221.5	0	10.12604	28.03262	2.945457	0.4778137	-2.069672	0.8638	-2.83993	-17.98742	34.5098	215.6	28.3489	98.6	4.434696	22.35294	1348	0	0	0	0	0	0	-0.4351132	4.868512	2.580463	40.38549	95.48016	14.63514	14.77445	4.227451	27.53669
1299.899	33.7863	-84.39194	29.82582	1.651248	0.3501643	0.3610805	2221.5	0	10.12604	28.03262	2.945457	0.2316742	-2.190063	1.046844	-2.571615	-18.25601	34.5098	215.6	28.3489	98.6	4.434696	21.96078	1348	0	0	0	0	0	0	-0.4351132	4.868512	2.580463	40.38549	95.48016	14.63514	14.77445	4.227451	27.53669
1300.096	33.7863	-84.39194	29.82582	1.150941	-2.162242	-0.799366	2221.5	0	10.12604	28.03262	2.945457	-0.1298218	-1.582184	0.2511292	-2.447457	-18.31023	34.5098	215.6	28.3489	98.6	4.434696	21.96078	1348	0	0	0	0	0	0	-0.4351132	4.868512	2.580463	40.38549	95.48016	14.63514	14.77445	4.227451	27.53669
1300.263	33.78617	-84.39194	29.82582	0.6376877	-0.4251648	-0.02389419	2221.5	0	10.12604	28.03262	2.945457	-0.6756897	-1.217438	-0.6046448	-2.491329	-18.57959	34.5098	215.6	28.3489	98.6	4.434696	21.96078	1348	0	0	0	0	0	0	-0.4351132	4.868512	2.580463	40.38549	95.48016	14.63514	14.86376	4.227451	29.8631
1300.471	33.78617	-84.39194	29.82582	-0.5151597	-0.7437813	0.7259685	2221.5	0	10.12604	28.03262	2.945457	0.4900818	-1.34549	-1.333649	-2.804065	-18.82967	34.5098	215.6	28.3489	98.6	4.434696	21.96078	1348	0	0	0	0	0	0	-0.4351132	4.868512	2.580463	40.38549	95.48016	14.63514	14.86376	4.227451	29.8631
1300.669	33.78617	-84.39194	34.79679	-0.1400464	0.2049266	1.325575	2221.5	0	10.12604	28.03262	2.945457	0.3011322	-0.91362	0.3095245	-3.100206	-19.12098	34.5098	215.6	28.3489	98.6	4.434696	21.96078	1348	0	0	0	0	0	0	-0.4351132	3.885999	2.995829	40.38549	95.48016	14.63514	14.86376	4.227451	29.8631
1300.851	33.78617	-84.39194	34.79679	-1.276237	-2.103811	0.4528584	2221.5	0	12.44965	27.99154	2.795	-0.4987488	-1.33548	0.8588562	-3.246034	-19.46447	34.5098	215.6	28.3489	98.6	4.20714	21.96078	1348	0	0	0	0	0	0	-0.4351132	3.885999	2.995829	38.32256	95.48016	14.63514	14.86376	4.227451	29.8631
1301.022	33.78617	-84.39194	34.79679	-0.4417531	-1.22076	0.4628163	1954	0	12.44965	27.99154	2.795	0.1149902	-1.338715	0.4941101	-3.328737	-19.62705	34.5098	215.6	28.3489	98.6	4.20714	21.96078	1348	0	0	0	0	0	0	-0.4351132	3.885999	2.995829	38.32256	103.0064	14.63514	14.86376	4.227451	29.8631
1301.205	33.78603	-84.39194	34.79679	0.2607011	1.126077	0.131646	1954	0	12.44965	27.99154	2.795	0.4273682	-0.5503082	-0.2405243	-3.376862	-19.75863	35.29412	215.6	28.3489	98.6	4.20714	21.96078	1348	0	0	0	0	0	0	-0.4351132	3.885999	2.995829	38.32256	103.0064	14.63514	14.86376	4.227451	31.65265
1301.379	33.78603	-84.39194	34.79679	-1.276024	-0.1791351	-0.8793748	1954	0	12.44965	27.99154	2.795	0.7852783	-1.338867	1.22644	-3.614533	-19.6988	35.29412	215.6	29.2348	98.6	4.20714	21.96078	1348	0	0	0	0	0	0	0	3.885999	2.995829	38.32256	103.0064	14.63514	14.86376	4.227451	31.65265
1301.57	33.78603	-84.39194	34.79679	0.2775662	-0.0715379	-0.4757106	1954	0	12.44965	27.99154	2.795	1.282318	-0.4296722	0.3696136	-3.534348	-19.75608	35.29412	215.6	29.2348	91.4	4.20714	21.96078	1348	0	0	0	0	0	0	0	3.885999	2.995829	38.32256	103.0064	14.63514	14.86376	4.227451	31.65265
1301.766	33.78603	-84.39194	34.79679	-1.596634	-1.126001	0.199794	1954	0	12.44965	27.99154	2.795	0.3110352	-0.06562805	-1.218124	-4.054652	-19.79405	35.29412	215.6	29.2348	91.4	4.20714	21.56863	1348	0	0	0	0	0	0	0	3.885999	2.995829	38.32256	103.0064	14.63514	14.86376	4.227451	31.65265
1301.946	33.78603	-84.39194	34.79679	-0.8091599	-0.6240516	-0.2595775	1954	0	12.44965	27.99154	2.795	0.9199371	-0.4318695	-0.7888641	-4.371674	-20.07948	35.29412	215.6	29.2348	91.4	4.20714	21.56863	1348	0	0	0	0	0	0	0	3.885999	2.995829	38.32256	103.0064	14.63514	14.00242	4.227451	31.65265
1302.137	33.78603	-84.39194	37.90364	-0.2457682	-1.835538	-0.4720759	1954	0	12.44965	27.99154	2.795	-0.677597	-0.8496704	0.1858826	-4.564419	-20.19992	35.29412	215.6	29.2348	91.4	4.20714	21.56863	1348	0	0	0	0	0	0	0	3.576809	3.295825	38.32256	103.0064	14.63514	14.00242	4.227451	31.65265
1302.262	33.78587	-84.39194	37.90364	-0.6292944	-0.9891849	0.6356978	1954	0	15.22228	27.96503	2.490011	0.8554077	-0.6735992	-0.2393036	-4.643001	-20.25237	35.29412	215.6	29.2348	91.4	3.748059	21.56863	1348	0	0	0	0	0	0	0	3.576809	3.295825	34.14082	103.0064	14.63514	14.00242	4.227451	36.43969
1302.363	33.78587	-84.39194	37.90364	-0.6488146	1.055828	1.084402	1954	0	15.22228	27.96503	2.490011	0.4284058	-0.5510406	-0.4842987	-4.689517	-20.19252	35.29412	215.6	29.2348	91.4	3.748059	21.56863	1348	0	0	0	0	0	0	0	3.576809	3.295825	34.14082	103.0064	14.63514	14.00242	4.227451	36.43969
1302.558	33.78587	-84.39194	37.90364	-0.2932433	1.442658	0.4734139	1954	0	15.22228	27.96503	2.490011	2.016693	-0.4931335	0.3710022	-4.734595	-20.1625	35.29412	215.6	29.2348	91.4	3.748059	21.56863	1348	0	0	0	0	0	0	0	3.576809	3.295825	34.14082	103.0064	14.63514	14.00242	4.227451	36.43969
1302.756	33.78587	-84.39194	37.90364	-1.646265	-2.803464	-0.4568053	1662	0	15.22228	27.96503	2.490011	2.438889	-1.100861	1.288696	-4.869864	-19.92648	37.2549	215.6	29.2348	91.4	3.748059	21.56863	1348	0	0	0	0	0	0	0	3.576809	3.295825	34.14082	107.889	14.63514	14.00242	4.227451	36.43969
1302.941	33.78587	-84.39194	37.90364	0.0426019	0.5665137	-0.3743059	1662	0	15.22228	27.96503	2.490011	0.7868347	-1.339966	0.8607788	-4.876984	-20.19794	37.2549	215.6	28.6442	91.4	3.748059	21.56863	1348	0	0	0	0	0	0	-0.2900755	3.576809	3.295825	34.14082	107.889	14.63514	14.00242	4.227451	36.43969
1303.14	33.78587	-84.39194	37.90364	-0.2877412	1.463215	2.19603	1662	0	15.22228	27.96503	2.490011	1.40506	-0.6135254	0.1268921	-4.948242	-20.06866	37.2549	215.6	28.6442	91.4	3.748059	21.96078	1348	0	0	0	0	0	0	-0.2900755	3.576809	3.295825	34.14082	107.889	14.63514	14.00242	4.227451	36.43969
1303.255	33.78571	-84.39194	37.90364	-0.6888654	-0.618825	-0.8159338	1662	0	15.22228	27.96503	2.490011	1.811691	-2.248459	3.731033	-4.865894	-19.98934	37.2549	215.6	28.6442	91.4	3.748059	21.96078	1348	0	0	0	0	0	0	-0.2900755	3.576809	3.295825	34.14082	107.889	14.63514	14.8066	4.227451	37.87133
1303.456	33.78571	-84.39194	37.90364	0.7313111	-2.101894	-0.8486795	1662	0	15.22228	27.96503	2.490011	0.6607361	-1.214813	1.835114	-4.293568	-20.0932	37.2549	215.6	28.6442	91.4	3.748059	21.96078	1348	0	0	0	0	0	0	-0.2900755	3.576809	3.295825	34.14082	107.889	14.63514	14.8066	4.227451	37.87133
1303.622	33.78571	-84.39194	40.38913	1.164074	-1.250829	-0.2222131	1662	0	15.22228	27.96503	2.490011	-0.3115692	-0.9111176	0.4304962	-4.143212	-20.27935	37.2549	215.6	28.6442	91.4	3.748059	21.96078	1348	0	0	0	0	0	0	-0.2900755	2.777512	3.551332	34.14082	107.889	14.63514	14.8066	4.227451	37.87133
1303.808	33.78571	-84.39194	40.38913	1.082733	0.1725858	0.5848106	1662	0	14.58812	27.93464	2.768632	0.05883789	-0.8535156	-0.239624	-4.249267	-20.46833	37.2549	215.6	28.6442	91.4	4.16745	21.96078	1348	0	0	0	0	0	0	-0.2900755	2.777512	3.551332	37.96103	107.889	14.63514	14.8066	4.227451	37.87133
1303.98	33.78571	-84.39194	40.38913	-0.4184252	-0.02578217	0.1583059	1662	0	14.58812	27.93464	2.768632	0.3667755	-0.9780273	-0.7870789	-4.353839	-20.58823	37.2549	215.6	28.6442	91.4	4.16745	21.96078	1348	0	0	0	0	0	0	-0.2900755	2.777512	3.551332	37.96103	107.889	14.63514	14.8066	4.227451	37.87133
1304.174	33.78554	-84.39194	40.38913	-0.4585927	0.2724139	0.6245328	1662	0	14.58812	27.93464	2.768632	0.6105347	-0.6727448	-0.2396698	-4.478037	-20.66846	37.2549	215.6	28.6442	91.4	4.16745	21.96078	1348	0	0	0	0	0	0	-0.2900755	2.777512	3.551332	37.96103	107.889	14.63514	14.8066	4.227451	39.70562
1304.343	33.78554	-84.39194	40.38913	-0.3790472	1.678092	-0.1003093	1515.5	0	14.58812	27.93464	2.768632	0.7253265	-1.217407	1.042938	-4.587693	-20.41575	37.2549	215.6	28.6442	91.4	4.16745	21.96078	1348	0	0	0	0	0	0	-0.2900755	2.777512	3.551332	37.96103	131.5576	14.63514	14.8066	4.227451	39.70562
1304.525	33.78554	-84.39194	40.38913	-0.4906148	0.4040243	-0.002048359	1515.5	0	14.58812	27.93464	2.768632	1.394943	-1.644577	1.533524	-4.410481	-20.259	37.2549	215.6	28.3489	91.4	4.16745	21.96078	1348	0	0	0	0	0	0	-0.4351132	2.777512	3.551332	37.96103	131.5576	14.63514	14.8066	4.227451	39.70562
1304.723	33.78554	-84.39194	40.38913	0.6954258	-0.7600213	0.02192028	1515.5	0	14.58812	27.93464	2.768632	0.2381744	-1.217529	0.4327698	-4.122252	-20.26837	37.2549	215.6	28.3489	91.4	4.16745	21.17647	1348	0	0	0	0	0	0	-0.4351132	2.777512	3.551332	37.96103	131.5576	14.63514	14.8066	4.227451	39.70562
1304.898	33.78554	-84.39194	40.38913	0.3552131	-0.2148117	-0.3153337	1515.5	0	14.58812	27.93464	2.768632	0.05911255	-0.9147797	-0.3612213	-4.056493	-20.41672	37.2549	215.6	28.3489	91.4	4.16745	21.17647	1348	0	0	0	0	0	0	-0.4351132	2.777512	3.551332	37.96103	131.5576	14.63514	14.24533	4.227451	39.70562
1305.1	33.78554	-84.39194	40.38913	1.406284	0.3858305	-0.7799825	1515.5	0	14.58812	27.93464	2.768632	0.6758118	-0.3094025	-0.8507538	-4.281977	-20.44812	37.2549	215.6	28.3489	91.4	4.16745	21.17647	1348	0	0	0	0	0	0	-0.4351132	2.777512	3.551332	37.96103	131.5576	14.63514	14.24533	4.227451	39.70562
1305.217	33.78535	-84.39194	42.25324	0.3819136	-0.2847698	-0.8410786	1515.5	0	14.58812	27.93464	2.768632	-0.06985474	-1.764725	0.3739777	-4.293638	-20.4565	37.2549	215.6	28.3489	91.4	4.16745	21.17647	1348	0	0	0	0	0	0	-0.4351132	2.10306	3.716437	37.96103	131.5576	14.63514	14.24533	4.227451	41.36095
1305.415	33.78535	-84.39194	42.25324	0.770486	1.282549	0.8060606	1515.5	0	17.16909	27.91254	2.461006	1.401367	-1.404831	0.2525482	-4.095078	-20.18251	37.2549	215.6	28.3489	91.4	3.7044	21.17647	1348	0	0	0	0	0	0	-0.4351132	2.10306	3.716437	33.74313	131.5576	14.63514	14.24533	4.227451	41.36095
1305.612	33.78535	-84.39194	42.25324	1.438507	-0.542186	0.2370552	1515.5	0	17.16909	27.91254	2.461006	0.6014862	-1.826691	0.8018799	-3.881364	-20.14686	37.2549	215.6	28.3489	91.4	3.7044	21.17647	1348	0	0	0	0	0	0	-0.4351132	2.10306	3.716437	33.74313	131.5576	14.63514	14.24533	4.227451	41.36095
1305.796	33.78535	-84.39194	42.25324	-0.2846532	-1.58197	-0.4602576	1531	0	17.16909	27.91254	2.461006	-0.3670044	-1.220337	-1.213623	-3.833296	-20.27594	39.60784	215.6	28.3489	91.4	3.7044	21.17647	1348	0	0	0	0	0	0	-0.4351132	2.10306	3.716437	33.74313	115.7562	14.63514	14.24533	4.227451	41.36095
1305.97	33.78535	-84.39194	42.25324	-0.3121183	0.01479958	0.42885	1531	0	17.16909	27.91254	2.461006	0.8560791	-1.284775	-0.9677277	-3.825588	-20.1782	39.60784	215.6	28.05359	91.4	3.7044	21.17647	1348	0	0	0	0	0	0	-0.580151	2.10306	3.716437	33.74313	115.7562	14.63514	14.24533	4.227451	41.36095
1306.185	33.78518	-84.39194	42.25324	-0.3311408	0.1270643	-0.8464285	1531	0	17.16909	27.91254	2.461006	1.826355	-1.770248	0.7424774	-3.931036	-19.88099	39.60784	215.6	28.05359	91.4	3.7044	21.17647	1348	0	0	0	0	0	0	-0.580151	2.10306	3.716437	33.74313	115.7562	14.63514	14.24533	4.227451	42.8597
1306.363	33.78518	-84.39194	42.25324	0.2114773	0.2361884	0.4531278	1531	0	17.16909	27.91254	2.461006	0.4170227	-1.703339	1.105743	-3.698646	-19.95277	39.60784	215.6	28.05359	91.4	3.7044	21.56863	1348	0	0	0	0	0	0	-0.580151	2.10306	3.716437	33.74313	115.7562	14.63514	14.24533	4.227451	42.8597
1306.493	33.78518	-84.39194	42.25324	0.9667515	-1.984908	-1.677753	1531	0	17.16909	27.91254	2.461006	0.4200439	-1.33905	0.7383423	-3.586774	-20.01339	39.60784	215.6	28.05359	91.4	3.7044	21.56863	1348	0	0	0	0	0	0	-0.580151	2.10306	3.716437	33.74313	115.7562	14.63514	14.71685	4.227451	42.8597
1306.611	33.78518	-84.39194	42.87461	0.6526084	0.6826622	0.162607	1531	0	17.16909	27.91254	2.461006	0.7889709	-1.585754	0.1306152	-3.448297	-20.08948	39.60784	215.6	28.05359	91.4	3.7044	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.74313	115.7562	14.63514	14.71685	4.227451	42.8597
1306.786	33.78518	-84.39194	42.87461	0.3383275	-1.431043	-0.471738	1531	0	17.44026	27.89832	2.45837	0.6680145	-1.281021	0.06803894	-3.414051	-20.30403	39.60784	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.70698	115.7562	14.63514	14.71685	4.227451	42.8597
1306.97	33.78518	-84.39194	42.87461	0.4451814	-3.073548	-1.724512	1540.5	0	17.44026	27.89832	2.45837	0.9245758	-0.3130035	-1.764542	-3.503613	-20.51094	39.60784	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.70698	114.9191	14.63514	14.71685	4.227451	42.8597
1307.167	33.78502	-84.39194	42.87461	-0.796564	1.64298	0.5813797	1540.5	0	17.44026	27.89832	2.45837	0.9754028	-1.283005	-0.2362213	-3.746177	-20.49355	37.64706	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.70698	114.9191	14.63514	14.71685	4.227451	42.36757
1307.277	33.78502	-84.39194	42.87461	-0.8889042	3.389906	1.069673	1540.5	0	17.44026	27.89832	2.45837	1.282211	-1.040298	-0.1759796	-3.709127	-20.36575	37.64706	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.70698	114.9191	14.63514	14.71685	4.227451	42.36757
1307.453	33.78502	-84.39194	42.87461	-0.5238003	0.1008613	0.8176754	1540.5	0	17.44026	27.89832	2.45837	0.3669434	-0.6117249	-0.4841003	-3.878048	-20.407	37.64706	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.70698	114.9191	14.63514	14.71685	4.227451	42.36757
1307.638	33.78502	-84.39194	42.87461	-0.2669813	-1.032707	-1.010408	1540.5	0	17.44026	27.89832	2.45837	1.516388	-1.827515	1.59552	-3.942806	-20.21635	37.64706	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.70698	114.9191	14.63514	14.71685	4.227451	42.36757
1307.761	33.78502	-84.39194	42.87461	0.8553475	-1.792265	-0.6973503	1540.5	0	17.44026	27.89832	2.45837	-0.6246948	-1.821136	1.226654	-3.880218	-20.3387	37.64706	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	1.138359	3.779003	33.70698	114.9191	14.63514	14.52753	4.227451	42.36757
1307.94	33.78502	-84.39194	43.49598	0.09001564	1.322752	1.379985	1540.5	0	17.44026	27.89832	2.45837	0.4220276	-0.9740295	0.6147156	-3.811761	-20.29864	37.64706	215.6	28.05359	91.4	3.700431	21.56863	1348	0	0	0	0	0	0	-0.580151	0.6678399	3.362778	33.70698	114.9191	14.63514	14.52753	4.227451	42.36757
1308.138	33.78502	-84.39194	43.49598	-3.686265	-0.8094503	-0.07515827	1540.5	0	17.419	27.87687	2.497043	-2.429901	0.4227448	-4.027969	-4.066823	-20.51283	37.64706	215.6	28.05359	91.4	3.758643	21.56863	1348	0	0	0	0	0	0	-0.580151	0.6678399	3.362778	34.23723	114.9191	14.63514	14.52753	4.227451	42.36757
1308.243	33.78484	-84.39194	43.49598	0.2465889	-0.4789188	-0.5076233	1562	0	17.419	27.87687	2.497043	-3.349625	-0.000518799	-4.088257	-4.429023	-20.48624	37.64706	215.6	28.05359	91.4	3.758643	21.56863	1348	0	0	0	0	0	0	-0.580151	0.6678399	3.362778	34.23723	115.1202	14.63514	14.52753	4.227451	42.88207
1308.442	33.78484	-84.39194	43.49598	-0.5437047	3.295982	1.802238	1562	0	17.419	27.87687	2.497043	5.808395	-1.786148	0.07804871	-4.577906	-20.45225	38.43137	215.6	28.05359	91.4	3.758643	21.56863	1348	0	0	0	0	0	0	-0.580151	0.6678399	3.362778	34.23723	115.1202	14.63514	14.52753	4.227451	42.88207
1308.623	33.78484	-84.39194	43.49598	1.341785	-0.819752	2.553714	1562	0	17.419	27.87687	2.497043	-2.144943	-1.15123	-0.5461884	-4.357152	-20.38449	38.43137	215.6	28.3489	91.4	3.758643	21.56863	1348	0	0	0	0	0	0	-0.4351132	0.6678399	3.362778	34.23723	115.1202	14.63514	14.52753	4.227451	42.88207
1308.815	33.78484	-84.39194	43.49598	0.202945	0.06998368	1.132251	1562	0	17.419	27.87687	2.497043	1.760468	-1.766739	1.839371	-4.45433	-20.67506	38.43137	215.6	28.3489	91.4	3.758643	21.96078	1348	0	0	0	0	0	0	-0.4351132	0.6678399	3.362778	34.23723	115.1202	14.63514	14.52753	4.227451	42.88207
1309.014	33.78484	-84.39194	43.49598	-0.1493977	-2.090547	-0.9259534	1562	0	17.419	27.87687	2.497043	-3.335785	-3.448288	3.790085	-3.966317	-20.7215	38.43137	215.6	28.3489	91.4	3.758643	21.96078	1348	0	0	0	0	0	0	-0.4351132	0.6678399	3.362778	34.23723	115.1202	14.63514	14.52753	4.227451	42.88207
1309.203	33.78468	-84.39194	43.49598	0.7399244	1.386376	2.354831	1562	0	17.419	27.87687	2.497043	2.557068	-1.708984	1.718384	-3.417149	-21.01768	38.43137	215.6	28.3489	91.4	3.758643	21.96078	1348	0	0	0	0	0	0	-0.4351132	0.3550099	2.816585	34.23723	115.1202	14.63514	14.8066	4.227451	42.72548
